__id;Geo Point;Geo Shape;gml_id;objectid;id_voie;nom_voie;code_insee;nom_commune;type;nom;domaine;surface;nb_pl;categorie;payant;handicape;commentaire;projet_final;tranche_icu;potentiel_photovoltaique;audiar_score_simple;planification
140;48.12509726328288, -1.610297454250723;"{""coordinates"": [[-1.610297454250723, 48.12509726328288]], ""type"": ""MultiPoint""}";v_parking.6157;6157;7241;Rue de la Grange;35051;Cesson-Sévigné;Parking usuel;;Public intercommunal;50;4;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
143;48.12090168520248, -1.6007673061001018;"{""coordinates"": [[-1.600767306100102, 48.12090168520248]], ""type"": ""MultiPoint""}";v_parking.6168;6168;7170;Rue de Belle Epine;35051;Cesson-Sévigné;Parking usuel;;Public intercommunal;220;11;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
144;48.12395455634806, -1.6090822211252582;"{""coordinates"": [[-1.609082221125258, 48.12395455634806]], ""type"": ""MultiPoint""}";v_parking.6169;6169;7303;Rue du Pressoir;35051;Cesson-Sévigné;Parking usuel;;Public intercommunal;40;4;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
145;48.12507350892766, -1.6035630925745028;"{""coordinates"": [[-1.603563092574503, 48.12507350892766]], ""type"": ""MultiPoint""}";v_parking.6177;6177;7239;Rue de la Grande Pierre;35051;Cesson-Sévigné;Parking usuel;;Public intercommunal;105;6;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
146;48.12505796809099, -1.6025335130527023;"{""coordinates"": [[-1.602533513052702, 48.12505796809099]], ""type"": ""MultiPoint""}";v_parking.6178;6178;7239;Rue de la Grande Pierre;35051;Cesson-Sévigné;Parking usuel;;Public intercommunal;100;6;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
148;48.021557336637166, -1.728294803366259;"{""coordinates"": [[-1.728294803366259, 48.021557336637166]], ""type"": ""MultiPoint""}";v_parking.6193;6193;24222;Inconnu Mode doux non dénommé;35047;Bruz;Parking usuel;;Public intercommunal;90;5;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
149;48.04808221249083, -1.6615703113288052;"{""coordinates"": [[-1.661570311328805, 48.04808221249083]], ""type"": ""MultiPoint""}";v_parking.6199;6199;2049;Rue Floréal;35206;Noyal-Châtillon-sur-Seiche;Parking usuel;;Public intercommunal;105;8;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 1°;Ensoleillement insuffisant;0;Non renseigné
150;48.01922826159534, -1.6544634617695575;"{""coordinates"": [[-1.654463461769557, 48.01922826159534]], ""type"": ""MultiPoint""}";v_parking.6202;6202;694;Rue du Champ Mulon;35266;Saint-Erblon;Parking usuel;;Public intercommunal;710;26;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;4;Non renseigné
151;48.117662156773854, -1.748939816162936;"{""coordinates"": [[-1.748939816162936, 48.117662156773854]], ""type"": ""MultiPoint""}";v_parking.6208;6208;5602;Rue de Logoden;35353;Vezin-le-Coquet;Parking usuel;;Public intercommunal;360;17;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
156;48.122343800427075, -1.715639534513735;"{""coordinates"": [[-1.715639534513735, 48.122343800427075]], ""type"": ""MultiPoint""}";v_parking.6238;6238;9433;Rue de Gascogne;35238;Rennes;Parking usuel;rue de Gascogne;Public intercommunal;547;34;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
157;48.122050423118, -1.7172800574133285;"{""coordinates"": [[-1.717280057413328, 48.122050423118]], ""type"": ""MultiPoint""}";v_parking.6239;6239;9441;Rue de Saintonge;35238;Rennes;Parking usuel;Rue de Saintonge;Public intercommunal;1065;37;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
162;48.11917075156366, -1.707694489668355;"{""coordinates"": [[-1.707694489668355, 48.11917075156366]], ""type"": ""MultiPoint""}";v_parking.6262;6262;9667;Rue de Bourgogne;35238;Rennes;Parking usuel;Rue de Bourgogne;Public intercommunal;1594;39;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 5°;Ensoleillement insuffisant;0;Non renseigné
163;48.12220776972698, -1.7062295695537768;"{""coordinates"": [[-1.706229569553777, 48.12220776972698]], ""type"": ""MultiPoint""}";v_parking.6269;6269;9482;Rue de Lorraine;35238;Rennes;Parking usuel;Rue de Lorraine;Public intercommunal;3693;116;Non renseigné;Non;Non;Contre Allée;Dérogation économique (score < 5);Inférieur à 6°;Ensoleillement insuffisant;0;Non renseigné
187;48.11995893616924, -1.7147468798818772;"{""coordinates"": [[-1.714746879881877, 48.11995893616924]], ""type"": ""MultiPoint""}";v_parking.6404;6404;9438;Rue d'Armagnac;35238;Rennes;Parking usuel;Rue d'Armagnac;Public intercommunal;1612;54;De 50 à 100 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
188;48.11962676119543, -1.7161357542655147;"{""coordinates"": [[-1.716135754265515, 48.11962676119543]], ""type"": ""MultiPoint""}";v_parking.6406;6406;9487;Rue du Béarn;35238;Rennes;Parking usuel;Rue du Béarn;Public intercommunal;1752;50;De 50 à 100 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
207;48.120025320788706, -1.7097617062056087;"{""coordinates"": [[-1.709761706205609, 48.120025320788706]], ""type"": ""MultiPoint""}";v_parking.6508;6508;9756;Square de Champagne;35238;Rennes;Parking usuel;Square de Champagne;Public intercommunal;725;50;De 50 à 100 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 5°;Non renseigné;;Non renseigné
213;48.12113923413372, -1.7054497091309395;"{""coordinates"": [[-1.70544970913094, 48.12113923413372]], ""type"": ""MultiPoint""}";v_parking.6534;6534;9643;Cours Président John Fitzgerald Kennedy;35238;Rennes;Parking usuel;Cours Président John Fitzgerald Kennedy;Public intercommunal;956;47;Moins de 50 places;Non;Oui;Contre Allée;Dérogation économique (score < 5);Inférieur à 5°;Ensoleillement insuffisant;0;Non renseigné
224;48.11948627330681, -1.7059161588351082;"{""coordinates"": [[-1.705916158835108, 48.11948627330681]], ""type"": ""MultiPoint""}";v_parking.6599;6599;9659;Square du Dauphiné;35238;Rennes;Parking usuel;Square du Dauphiné;Public intercommunal;178;10;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 5°;Ensoleillement insuffisant;0;Non renseigné
225;48.11833359486771, -1.7075253574803937;"{""coordinates"": [[-1.707525357480394, 48.11833359486771]], ""type"": ""MultiPoint""}";v_parking.6602;6602;9667;Rue de Bourgogne;35238;Rennes;Parking usuel;Rue de Bourgogne;Public intercommunal;900;29;Moins de 50 places;Non renseigné;Non renseigné;Stationnement en bataille contigu à la voirie;Dérogation économique (score < 5);Inférieur à 5°;Ensoleillement insuffisant;0;Non renseigné
227;48.10653896652462, -1.6744437065767321;"{""coordinates"": [[-1.674443706576732, 48.10653896652462]], ""type"": ""MultiPoint""}";v_parking.6608;6608;9142;Boulevard Magenta;35238;Rennes;Parking usuel;Boulevard Magenta;Public intercommunal;1321;46;Moins de 50 places;Oui;Oui;;Dérogation contrainte d'urbanisme;Inférieur à 6°;Ensoleillement insuffisant;0;Non renseigné
233;48.09019314751711, -1.6377569311029143;"{""coordinates"": [[-1.637756931102914, 48.09019314751711]], ""type"": ""MultiPoint""}";v_parking.6632;6632;8568;Rue Victor Schoelcher;35238;Rennes;Parking usuel;Rue Victor Schoelcher;Public intercommunal;506;28;Moins de 50 places;Non;Non;Stationnement en bataille contigu à la voirie;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
243;48.120496360913215, -1.7164591075402487;"{""coordinates"": [[-1.716459107540249, 48.120496360913215]], ""type"": ""MultiPoint""}";v_parking.6674;6674;9488;Square de Guyenne;35238;Rennes;Parking usuel;Square de Guyenne;Public intercommunal;1026;28;Moins de 50 places;Non;Non;Stationnement en bataille contigu à la voirie;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
245;48.10996833195917, -1.669961878102778;"{""coordinates"": [[-1.669961878102778, 48.10996833195917]], ""type"": ""MultiPoint""}";v_parking.6679;6679;9716;Passage de la Chapelle Boby;35238;Rennes;Parking usuel;Avenue Aristide Briand;Public intercommunal;301;0;Moins de 50 places;Oui;Non;;Dérogation contrainte d'urbanisme;Inférieur à 5°;Ensoleillement insuffisant;0;Non renseigné
247;48.109185073847954, -1.6761636066991092;"{""coordinates"": [[-1.676163606699109, 48.109185073847954]], ""type"": ""MultiPoint""}";v_parking.6692;6692;9152;Rue Capitaine Alfred Dreyfus;35238;Rennes;Parking usuel;Rue Capitaine Alfred Dreyfus;Public intercommunal;915;16;Moins de 50 places;Oui;Oui;;Dérogation contrainte d'urbanisme;Inférieur à 7°;Ensoleillement insuffisant;0;Non renseigné
252;48.122194045501146, -1.7128948139964473;"{""coordinates"": [[-1.712894813996447, 48.122194045501146]], ""type"": ""MultiPoint""}";v_parking.6710;6710;9485;Boulevard d'Anjou;35238;Rennes;Parking usuel;Boulevard d'Anjou;Public intercommunal;832;41;Moins de 50 places;Non;Non;Voie en impasse;Dérogation économique (score < 5);Inférieur à 5°;Ensoleillement insuffisant;0;Non renseigné
257;48.09199919357261, -1.6388906796796414;"{""coordinates"": [[-1.638890679679641, 48.09199919357261]], ""type"": ""MultiPoint""}";v_parking.6728;6728;9886;Rue Michel Gérard;35238;Rennes;Parking usuel;Rue Michel Gérard;Public intercommunal;740;31;Moins de 50 places;Non;Oui;;Dérogation enjeu biodiversité;Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
263;48.129351571963575, -1.7057405179440732;"{""coordinates"": [[-1.705740517944073, 48.129351571963575]], ""type"": ""MultiPoint""}";v_parking.6776;6776;9941;Rue Maurice Delahaye;35238;Rennes;Parking usuel;rue Maurice Delahaye;Public intercommunal;1023;33;Moins de 50 places;Non;Oui;ZAC Beauregard_Voie en impasse;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
265;48.08913375407493, -1.643312475698316;"{""coordinates"": [[-1.643312475698316, 48.08913375407493]], ""type"": ""MultiPoint""}";v_parking.6795;6795;8542;Chemin de Ronde;35238;Rennes;Parking usuel;Chemin de ronde;Public intercommunal;1055;30;Moins de 50 places;Non;Oui;;Dérogation enjeu biodiversité;Inférieur à 3°;Inférieur à 36 kWc;5;Non renseigné
267;48.088384745774135, -1.663715391554042;"{""coordinates"": [[-1.663715391554042, 48.088384745774135]], ""type"": ""MultiPoint""}";v_parking.6811;6811;24304;Inconnu Mode doux non dénommé;35238;Rennes;Parking usuel;;Public intercommunal;1090;24;Moins de 50 places;Non;Non;;Non renseigné;Non renseigné;Non renseigné;;Non renseigné
268;48.03376384749285, -1.7357269598382554;"{""coordinates"": [[-1.735726959838255, 48.03376384749285]], ""type"": ""MultiPoint""}";v_parking.4067;4067;1389;Esplanade Colette Besson;35047;Bruz;Parking usuel;;Public intercommunal;1535;67;De 50 à 100 places;Non;Oui;Avis favorable de la commission communale du 28.03.2024;Ombrière photovoltaïque;Non renseigné;De 100 à 300 kWc;8;A réaliser priorité 2
271;48.10289801305526, -1.707371957125839;"{""coordinates"": [[-1.707371957125839, 48.10289801305526]], ""type"": ""MultiPoint""}";v_parking.14;14;10136;Promenade du Pré Coquet;35238;Rennes;Parking usuel;Rue Jean Marcel Châtel;Public intercommunal;860;18;Moins de 50 places;Non;Non;Parcelles  DM 502 et 503;Dérogation économique (score < 5);Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
274;48.05033395846131, -1.6023060835801506;"{""coordinates"": [[-1.602306083580151, 48.05033395846131]], ""type"": ""MultiPoint""}";v_parking.65;65;811;Rue du Bois;35352;Vern-sur-Seiche;Parking usuel;Rue du Bois - Terrain de sports;Public intercommunal;605;16;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
277;48.061727184022864, -1.7246508563341572;"{""coordinates"": [[-1.724650856334157, 48.061727184022864]], ""type"": ""MultiPoint""}";v_parking.80;80;8367;Allée de la Gautrais;35281;Saint-Jacques-de-la-Lande;Parking usuel;Allée de la Gautrais;Public intercommunal;1010;28;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
278;48.075954076932554, -1.7176995749984922;"{""coordinates"": [[-1.717699574998492, 48.075954076932554]], ""type"": ""MultiPoint""}";v_parking.81;81;8373;Allée des Pins;35281;Saint-Jacques-de-la-Lande;Parking usuel;Allée des Pins;Public intercommunal;723;15;Moins de 50 places;Non;Oui;;Dérogation enjeu biodiversité;Inférieur à 3°;Inférieur à 36 kWc;3;Non renseigné
280;48.0848835515218, -1.6506940978364812;"{""coordinates"": [[-1.650694097836481, 48.0848835515218]], ""type"": ""MultiPoint""}";v_parking.92;92;8561;Avenue de Pologne;35238;Rennes;Parking usuel;Avenue de Pologne;Public intercommunal;660;23;Moins de 50 places;Non;Oui;Parcelles  KZ 565 et 574;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
283;48.09326763646307, -1.6816179270704428;"{""coordinates"": [[-1.681617927070443, 48.09326763646307]], ""type"": ""MultiPoint""}";v_parking.115;115;8808;Rue Louis et René Moine;35238;Rennes;Parking usuel;;Public intercommunal;3500;120;De 100 à 250 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
285;48.0901653843039, -1.6603874390540203;"{""coordinates"": [[-1.66038743905402, 48.0901653843039]], ""type"": ""MultiPoint""}";v_parking.127;127;8992;Square du Cormier;35238;Rennes;Parking usuel;Square du Cormier;Public intercommunal;320;14;Moins de 50 places;Non;Non;Parcelle LP 82 à diviser;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
289;48.11714791999215, -1.7063133241230337;"{""coordinates"": [[-1.706313324123034, 48.11714791999215]], ""type"": ""MultiPoint""}";v_parking.171;171;9666;Square de Provence;35238;Rennes;Parking usuel;Square de Provence;Public intercommunal;485;22;Moins de 50 places;Non;Non;Parcelle ET 176;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
290;48.132214801189384, -1.6546175018973037;"{""coordinates"": [[-1.654617501897304, 48.132214801189384]], ""type"": ""MultiPoint""}";v_parking.175;175;9691;Rue des Longs Prés;35238;Rennes;Parking usuel;Rue des Longs Prés;Public intercommunal;597;10;Moins de 50 places;Non renseigné;Oui;modif_SMU / Parcelles 406 et 409 à diviser;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
292;48.109093940446236, -1.7080034797266619;"{""coordinates"": [[-1.708003479726662, 48.109093940446236]], ""type"": ""MultiPoint""}";v_parking.196;196;10011;Square Simone Morand;35238;Rennes;Parking usuel;Square Simone Morand;Public intercommunal;290;14;Moins de 50 places;Non renseigné;Oui;Parcelle AI 501 à diviser;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
294;47.99523543288373, -1.6136300079359633;"{""coordinates"": [[-1.613630007935963, 47.99523543288373]], ""type"": ""MultiPoint""}";v_parking.216;216;18970;Place Lucie Aubrac;35032;Bourgbarré;Parking usuel;Place Lucie Aubrac;Public intercommunal;1120;34;Moins de 50 places;Non;Oui;Suite à la demande de la Commune basculement d'ombrière à gisement foncier;Dérogation gisement foncier;Non renseigné;Inférieur à 36 kWc;5;Non renseigné
295;48.08651294971581, -1.7098601130725777;"{""coordinates"": [[-1.709860113072578, 48.08651294971581]], ""type"": ""MultiPoint""}";v_parking.226;226;8315;Rue Frédéric Benoist;35281;Saint-Jacques-de-la-Lande;Parking usuel;Coteaux de la Maltière;Public intercommunal;580;28;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
296;48.111268496831165, -1.7005879656208611;"{""coordinates"": [[-1.700587965620861, 48.111268496831165]], ""type"": ""MultiPoint""}";v_parking.232;232;9318;Rue Papu;35238;Rennes;Parking usuel;Rue Papu;Public intercommunal;538;18;Moins de 50 places;Non;Non;Parcelle AH 197 - non matérialisé;Dérogation contrainte d'urbanisme;Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
302;48.10114749329197, -1.7093375510094042;"{""coordinates"": [[-1.709337551009404, 48.10114749329197]], ""type"": ""MultiPoint""}";v_parking.297;297;9978;Rue André Trasbot;35238;Rennes;Parking usuel;Rue André Trasbot;Public intercommunal;331;15;Moins de 50 places;Non renseigné;Oui;Parcelle DN 891;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
303;48.087342909793755, -1.6826028778153712;"{""coordinates"": [[-1.682602877815371, 48.087342909793755]], ""type"": ""MultiPoint""}";v_parking.308;308;8870;Avenue du Canada;35238;Rennes;Parking usuel;Avenue du Canada;Public intercommunal;615;24;Moins de 50 places;Non;Non;Parcelle  LX 123;Dérogation enjeu biodiversité;Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
305;48.085639848585856, -1.6604472071006078;"{""coordinates"": [[-1.660447207100608, 48.085639848585856]], ""type"": ""MultiPoint""}";v_parking.312;312;8993;Avenue des Pays-Bas;35238;Rennes;Parking usuel;Avenue des Pays Bas;Public intercommunal;1251;55;De 50 à 100 places;Non;Non;Parcelle LO 102;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
